"tit_projeto" "descricao" "autor_situacao"
EM TRAMITACAO"
"579" "PROC. 03057/96 - PLCL 022/96" "Obriga a instalacao nas agencias e postos de serv bancarios de pequena escada movel abaixo dos balcoes de atendimento e nos terminais, para uso de portadores de nanismo e da outr." "Autor
PAULO BRUM
Situação
ARQUIVADO"
"580" "PROC. 01706/01 - PLCL 010/01" "Altera a lei complementar 284, de 27 de outubro de 1992 (codigo de edificacoes de porto alegre). - proibicao do uso de amianto -" "Autor
ALDACIR OLIBONI
Situação
ARQUIVADO"
"581" "PROC. 01425/95 - PLCL 011/95" "Acrescenta artigo ao capitulo i do titulo ii, da lei complementar numero 12, de 07 de janeiro de 1975 e da outras providencias." "Autor
FERNANDO ZACHIA
Situação
ARQUIVADO"
"582" "PROC. 01776/95 - PLCL 016/95" "Obriga o municipio a construir em obras de equipamentos de lazer e cultura uma livraria em suas dependencias." "Autor
GIOVANI GREGOL
Situação
ARQUIVADO"
"583" "PROC. 02064/95 - PLCL 023/95" "Isenta do pagamento de tarifas de agua e esgoto do departamento municipal de agua e esgotos as entidades assistenciais que prestam atendimento a pessoas idosas carentes." "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"584" "PROC. 02415/95 - PLCL 029/95" "Regulamenta o paragrafo 1 do artigo 76 da lei organica do municipio de porto alegre e da outras providencias." "Autor
ISAAC AINHORN
Situação
ARQUIVADO"
"585" "PROC. 02518/95 - PLCL 030/95" "Dispoe sobre a regularizacao de construcoes no municipio de porto alegre e da outras providencias." "Autor
ARTUR ZANELLA
Situação
ARQUIVADO"
"586" "PROC. 02443/93 - PLCL 034/93" "Da nova res ao art 14 da lc 234 de 10.10.90(cod mun de limpeza urbana)alterada pela lei complementar 274 de 25 de maio de 92 e da outras providencias." "Autor
MILTON ZUANAZZI
Situação
ARQUIVADO"
"587" "PROC. 02449/93 - PLCL 035/93" "Altera disp da lc 180 de 18.8.88 q estabelece normas de instalacao hidrossanitarias e tarifarias p/ o servico de abastecimento de agua e coleta de esgoto no mun de poa." "Autor
DILAMAR MACHADO
Situação
ARQUIVADO"
"588" "PROC. 02777/93 - PLCL 038/93" "Da nova redacao ao artigo 154 da lei complementar nr 133 de 31 de dezembro de 1985.(licenca para mae adotiva)." "Autor
ELOI GUIMARAES
Situação
ARQUIVADO"
"589" "PROC. 02874/93 - PLCL 042/93" "Acrescenta artigo ao capitulo ix titulo ii da lei complementar nr 12 de 07.01.75 que institui posturas para o municipio de porto alegre e da outras providencias." "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"590" "PROC. 01288/94 - PLCL 024/94" "Estabelece parametros para o municipio negociar concentracaode potencial construtivo de grandes glebas com proprietariosprovados(areas urbanas areas de preservacao)." "Autor
LAURO HAGEMANN
Situação
ARQUIVADO"
"591" "PROC. 01777/94 - PLCL 028/94" "Acrescenta inciso ao art 36 da lei complementar nr 12 de 07 de janeiro de 1975(cod de postura) e da outras providencias." "Autor
HENRIQUE FONTANA
Situação
ARQUIVADO"
"592" "PROC. 01415/93 - PLCL 019/93" "Dispoe sobre adocao do arrio diluvio e da outras providencias." "Autor
NEREU D'AVILA
Situação
EM TRAMITACAO"
"593" "PROC. 01529/93 - PLCL 020/93" "Acrescenta & paragrafo 1 e 2 ao art 45 da lc 170 de dezembro de 87(requisitos para cobranca de taxa de agua adaptada ao codigo de defesa do consumidor)." "Autor
DECIO SCHAUREN
Situação
P - PARA CONSULTA"
"594" "PROC. 01765/93 - PLCL 024/93" "Acresenta parag unico ao art 15 da lc 284 de 27.10.92 e da outras providencias (codigo de edificacao de porto alegre)." "Autor
PEDRO RUAS
Situação
ARQUIVADO"
"595" "PROC. 02468/97 - PLCL 017/97" "Isenta do iptu e do issqn toda pessoa fisica que assumir oficialmente menores abandonados ou desassistidos, nos termos do estatuto da crianca e do adolescente no mun de p. alegre. (adocao)" "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"596" "PROC. 00908/97 - PLCL 006/97" "Estatui normas para a elaboracao e controle dos planos plurianuais, das diretrizes orcamentarias, dos orcamentos anuais e balancos da adm direta e indireta do municipio de poa." "Autor
ANTONIO HOHLFELDT
Situação
ARQUIVADO"
"597" "PROC. 00870/96 - PLCL 005/96" "Modifica o art 12 da lc 170/87, suprimindo o parag unico e acrescentando-lhe dois paragrafos, para definir as construcoes que devem ter ramal predialindividualizado por economia(hidrometros)." "Autor
GUILHERME BARBOSA
Situação
ARQUIVADO"
"598" "PROC. 01224/96 - PLCL 009/96" "Alt o art 4 da lei compl 242, de 9.1.91, com a red da lei compl 251, de 25.7.91, que disciplina a concessao do direito real de uso aos ocupantes de areas de propr do poder publ mun" "Autor
LUIZ NEGRINHO
Situação
ARQUIVADO"
"599" "PROC. 02764/97 - PLCL 022/97" "Inclui paragrafo unico no artigo 362 da lei complementar 43/79, com redacao dada pela lei complementar 158/87. - processo reconstituido em 2/12/97 -" "Autor
FERNANDO ZACHIA
Situação
ARQUIVADO"
"600" "PROC. 02992/97 - PLCL 024/97" "Exclui paragrafo unico do artigo 15 da lei compl 284, de 27.10.92, com redacao dada pela lei compl 319, de 28.4.94, que institui o codigo de edificacoes, e da outras providencias." "Autor
FERNANDO ZACHIA
Situação
ARQUIVADO"
"601" "PROC. 02176/96 - PLCL 015/96" "Autoriza o departamento municipal de agua e esgotos - dmae, a instalar hidrometro individual, por imovel, nos condominios residenciais de porto alegre, e da outras providencias." "Autor
LUIZ NEGRINHO
Situação
ARQUIVADO"
"602" "PROC. 01543/01 - PLCL 007/01" "Acrescenta dispositivos a lei complementar 284, de 27 de outubro de 1992 e da outras providencias. (proibicao do uso de amianto e compostos em construcoes)." "Autor
BETO MOESCH
Situação
ARQUIVADO"
"603" "PROC. 03290/01 - PLCL 019/01" "Da nova redacao ao inciso ix, do artigo 70 da lcmnum 7, de 7 de dezembro de 1973, que institui e disciplina os tributos de competencia do municipio(mal de hansen, hiv ou tumores malignos)." "Autor
HAROLDO DE SOUZA
Situação
ARQUIVADO
Veto
VETO TOTAL MANTIDO"
"604" "PROC. 01134/00 - PLCL 006/00" "Autoriza o executivo municipal a criar o conselho de seguranca comunitaria e da outras providencias." "Autor
HELIO CORBELLINI
Situação
ARQUIVADO"
"605" "PROC. 03197/00 - PLCL 022/00" "Altera a lei complementar 362, de 28 de dezembro de 1995, e da outras providencias (dia do passe livre)." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"606" "PROC. 03212/91 - PLCL 060/91" "Altera dispositivos da lei complementar n 170, de 24 de dezembro de 1987, alterada pela lei complementar n 180, de 18 de agosto de 1988, que estabelece normas de instalacoes..." "Autor
VICENTE DUTRA
Situação
ARQUIVADO"
"607" "PROC. 03267/91 - PLCL 062/91" "Altera o artigo 9 da lei complementar n 07, de 07 de dezembro de 1973 e alteracoes posteriores, e da outras providencias. (iptu)." "Autor
DECIO SCHAUREN
Situação
EM TRAMITACAO"
"608" "PROC. 00123/91 - PLCL 002/91" "Regulamenta o art. 111 da lei organica municipal e da outrasprovidencias. (limites do poder de tributar)." "Autor
LEAO DE MEDEIROS
Situação
ARQUIVADO"
"609" "PROC. 01139/92 - PLCL 022/92" "Faculta ao proprietario o direito a poda de arvores situadasno passeio publico defronte do terreno de que e proprietarioou possuidor e da outras providencias." "Autor
OMAR FERRI
Situação
ARQUIVADO"
"610" "PROC. 01684/92 - PLCL 020/92" "Cancela debitos fiscais e regulariza a situacao do imovel da av. sergipe 107, e da outras providencias." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"611" "PROC. 00651/91 - PLCL 011/91" "Autoriza o poder executivo a criar o conselho municipal de defesa do bem estar popular." "Autor
CYRO MARTINI
Situação
ARQUIVADO"
"612" "PROC. 00995/91 - PLCL 017/91" "Altera dispositivo da lei complementar n 206 de 28 de dezembro de 1989 (tarifa de esgoto)." "Autor
ISAAC AINHORN
Situação
ARQUIVADO"
"613" "PROC. 01500/91 - PLCL 029/91" "Estabelece a separacao do \"lixo ordinario domiciliar\", disciplina a coleta seletiva em todo o municipio e da outras providencias, alterando a lei complementar n 234, de 10 de..." "Autor
GERT SCHINKE
Situação
ARQUIVADO"
"614" "PROC. 00730/93 - PLCL 007/93" "Regulamenta o artigo 104 da lei organica municipal e da outras providencias." "Autor
ANTONIO HOHLFELDT
Situação
ARQUIVADO"
"615" "PROC. 00747/93 - PLCL 006/93" "Dispoe sobre a instalacao do servico de portaria em escola e da outras providencias." "Autor
JOCELIN AZAMBUJA
Situação
ARQUIVADO"
"616" "PROC. 00951/93 - PLCL 012/93" "Da nova redacao ao art 46 da lc 170 de 31.12.87 que trata da responsabilidade do debito das contas devidas pelo usuario ou proprietario do imovel." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"617" "PROC. 01208/93 - PLCL 014/93" "Altera dispoistivos da lcm 133 de 31.12.85 na redacao dada p lc 147 de 16.12.86 e lc 162 de 17.12.87 e da outras provid (remuneracao alem do vencimento normal ao func resp pela ..." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"618" "PROC. 02227/91 - PLCL 057/91" "Proibe a revista de pessoas pelos estabelecimentos comerciais, industriais e de servico do municipio, e da outras providencias." "Autor
JOSE ALVARENGA
Situação
ARQUIVADO"
"619" "PROC. 02416/91 - PLCL 043/91" "Proibe a venda de cigarros a assemelhados para menores de 16anos em estabelecimentos comerciais no municipio de porto alegre, e da outras providencias." "Autor
LETICIA ARRUDA
Situação
ARQUIVADO"
"620" "PROC. 02560/91 - PLCL 045/91" "Altera redacao da lei complementar n 231, de 05 de setembrode 1990, e da outras providencias. (imposto sobre vendas e varejo de combustiveis liquidos e gasosos - ivvc)." "Autor
ANTONIO HOHLFELDT
Situação
ARQUIVADO"
"621" "PROC. 02359/92 - PLCL 026/92" "Dispoe sobre os conselhos escolares nas escolas publicas municipais em cumprimento ao disposto no art 182 da lei organica do municipio e da outras providencias." "Autor
ZE VALDIR
Situação
ARQUIVADO"
"622" "PROC. 01185/91 - PLCL 026/91" "Autoriza o poder executivo municipal a providenciar o reconhecimento e o registro dos conselhos populares e da outras providencias." "Autor
CYRO MARTINI
Situação
ARQUIVADO"
"623" "PROC. 01651/98 - PLCL 009/98" "Acrescenta dispositivos ao codigo municipal de saude do municipio de porto alegre e da outras providencias." "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"624" "PROC. 01745/98 - PLCL 010/98" "Dispoe sobre a conducao de animais da especie canina no municipio de porto alegre e da outras providencias." "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"625" "PROC. 01976/98 - PLCL 012/98" "Altera a redacao de dispositivos da lc 124/85, com a redacao dada pelas lc 238/90 e 364/95, e da outras providencias. (publicidade em transporte coletivo)" "Autor
ISAAC AINHORN
Situação
ARQUIVADO"
"626" "PROC. 00793/99 - PLCL 002/99" "Altera os capitulos ii,iii,iv da lei complementar n.325, de 07 de julho de 1994 e da outras providencias." "Autor
HELENA BONUMA
Situação
ARQUIVADO"
"627" "PROC. 03099/98 - PLCL 017/98" "Regulamenta o art 232, inc iv, da lom, instituindo o programe de assistencia tecnica ao projeto e construcao de moradia economica a pessoas de baixa renda e da outras providencias." "Autor
CLOVIS ILGENFRITZ
Situação
ARQUIVADO"
"628" "PROC. 03207/98 - PLCL 018/98" "Altera a redacao do item 91 da lista de servicos anexa ao art.18 da lei complementar n.7, de 07/12/1973, que institui e disciplina os tributos de competencia do municipio." "Autor
FERNANDO ZACHIA
Situação
ARQUIVADO"
"629" "PROC. 02463/99 - PLCL 010/99" "Suprime o inciso viii do art 6 do capitulo iii da lei compl 325, de 07.07.1994, que institui a polit munic dos dir da cidadania contra as discrim e violencia , cria o conselho e.." "Autor
LAURO HAGEMANN
Situação
ARQUIVADO"
"630" "PROC. 02923/99 - PLCL 015/99" "Dispoe sobre a adocao de estabelecimentos de saude e da outras providencias." "Autor
CLAUDIO SEBENELO
Situação
ARQUIVADO"
"631" "PROC. 01829/95 - PLCL 018/95" "Cria o conselho municipal de agricultura e abastecimento, cmaa, e da outras providencias." "Autor
DARCI CAMPANI
Situação
ARQUIVADO"
"632" "PROC. 02612/93 - PLCL 036/93" "Inclui no tracado viario desta cidade o prolongamento de logradouro publico no bairro restinga." "Autor
ARTUR ZANELLA
Situação
ARQUIVADO"
"633" "PROC. 02042/00 - PLCL 011/00" "Altera dispositivos da lei complementar 403, de 30.9.1997, que regulamenta o art 18 do ato das disposicoes organicas gerais e transitorias da lom...(acesso de deficiente em onibus)" "Autor
HELENA BONUMA
Situação
POR SOLICITACAO"
"634" "PROC. 00021/93 - PLCL 001/93" "Dispoe sobre a denominacao de logradouros publicos e da outras providencias." "Autor
DECIO SCHAUREN
Situação
ARQUIVADO"
"635" "PROC. 00693/92 - PLCL 007/92" "Altera o inciso i, do paragrafo 1, do artigo 93, da lei complementar 133, de 31 de dezembro de 1985(enfermidades sob assistencia do municipio)." "Autor
MANO JOSE
Situação
ARQUIVADO"
"636" "PROC. 02763/93 - PLCL 039/93" "Altera a redacao da tabela de servicos da lc 209 de 29.12.89 e da outras providencias." "Autor
PEDRO RUAS
Situação
ARQUIVADO"
"637" "PROC. 02566/97 - PLCL 020/97" "Estabelece mensagem educativa nos impressos distribuidos no municipio de porto alegre." "Autor
ELISEU SABINO
Situação
ARQUIVADO"
"638" "PROC. 01029/01 - PLCL 002/01" "Acrescenta artigo ao capitulo v, do titulo ii, da lei complementar n.12, de 07 de janeiro de 1975, e alteracoes posperiores e da outras providencias.(cigarro/tabagismo)" "Autor
JOAO CARLOS NEDEL
Situação
ARQUIVADO"
"639" "PROC. 00906/94 - PLCL 019/94" "Cria o conselho municipal do meio ambiente comam e da outrasprovidencias." "Autor
GIOVANI GREGOL
Situação
ARQUIVADO"
"640" "PROC. 00640/96 - PLCL 004/96" "Acrescenta paragrafo unico ao artigo 111 da lei complementar 284, de 27.10.92, que institui o codigo de edificacoes para o municipio de porto alegre. (nota: caixa de coleta postal)" "Autor
RAUL CARRION
Situação
ARQUIVADO"
"641" "PROC. 03296/98 - PLCL 021/98" "Dispoe sobre a implantacao de helipontos, de acordo com o desenvolvimento urbano de porto alegre e da outras providencias." "Autor
JOAO CARLOS NEDEL
Situação
ARQUIVADO"
"642" "PROC. 03021/97 - PLCL 026/97" "Da nova redacao a alinea \"b\" do inciso i do artigo 176 da lei complementar 133, de 31.12.85, que estabelece o estatuto dos funcionarios publicos do municipio de porto alegre." "Autor
JUAREZ PINHEIRO
Situação
ARQUIVADO"
"643" "PROC. 00789/01 - PLCL 001/01" "Acrescenta paragrafo unico ao artigo 7 da lei complementar n. 133, de 31 de dezembro de 1985, que dispoe sobre o estatuto dos funcionarios publicos de porto alegre. (nepotismo)" "Autor
ALDACIR OLIBONI
Situação
ARQUIVADO"
"644" "PROC. 01923/96 - PLCL 013/96" "Altera dispositivos da l complementar 7/73; define base de calculo e aliquota do iptu para imoveis localizados na zona urb do mun, com utilizacao na prod agicola e da outras prov." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"645" "PROC. 00715/92 - PLCL 008/92" "Proibe o corte no fornecimento de agua por falta de pagamento da taxa na 3 regiao fiscal e seus nucleos e da outras providencias." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"646" "PROC. 03285/01 - PLCL 018/01" "Altera dispositivo do inciso vi do ar 86 da lcm num 12, de 7 de janeiro de 1975. ( disciplina o uso do telefone celular)" "Autor
ADELI SELL
Situação
ARQUIVADO"
"647" "PROC. 01229/92 - PLCL 016/92" "Inclui inciso xlix no artigo 4 da lei complementar n 277/92 e da outras providencias(participacao da populacao no sistema unico de saude." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"648" "PROC. 02645/02 - PLCL 014/02" "Altera a lc 306, de 23.12.1993, que institui hipotese de responsab.pelo pgto do imposto sobre servicos de qualquer natureza -issqn-(hoteis, apart hotel, hotel-condominio, flat...)" "Autor
ADELI SELL
Situação
PARA ARQUIVAR"
"649" "PROC. 01415/02 - PLCL 006/02" "Da nova redacao ao art 40 da lei complementar 434/99 (plano diretor de desenvolvimento urbano e ambiental)." "Autor
ISAAC AINHORN
Situação
ARQUIVADO"
"650" "PROC. 01115/01 - PLCL 004/01" "Altera a redacao dos artigos 26,27,28 e os anexos 1, 4, 5, 6, 7 e 8 da lei complementar n.434, de 1 de dezembro de 1999 (pddua) e da outras providencias (divisao/zona rural/zona urbana)." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"651" "PROC. 00130/91 - PLCL 014/91" "Dispoe sobre incentivo fiscal para realizacao de projetos culturais, no ambito do municipio de porto alegre." "Autor
GERT SCHINKE
Situação
ARQUIVADO"
"652" "PROC. 00415/91 - PLCL 005/91" "Prorroga os prazos do art. 4 da lei complementar n 249, de29 de janeiro de 1991 e da outras providencias. (iptu)" "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"653" "PROC. 00486/91 - PLCL 006/91" "Revoga a nova redacao da dada ao art. 5, da lei complementar n 07, de 07/12/73, e da outras providencias. (iptu)." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"654" "PROC. 00650/91 - PLCL 010/91" "Autoriza o poder executivo a instituir o conselho municipal de defesa do consumidor e da outras providencias." "Autor
CYRO MARTINI
Situação
ARQUIVADO"
"655" "PROC. 03702/02 - PLCL 021/02" "Altera a lei complementar n. 284, de 27 de outubro de 1992, e alteracoes posteriores, e da outras providencias." "Autor
RAUL CARRION
Situação
PARA ARQUIVAR"
"656" "PROC. 01409/90 - PLCL 018/90" "Autoriza o executivo municipal a edificar equipamento publico cultural, denominando-o memorial chico mendes, e cria o fundo especial de natureza contabil propria." "Autor
GERT SCHINKE
Situação
ARQUIVADO"
"657" "PROC. 01494/90 - PLCL 020/90" "Dispoe sobre a desocupacao de areas publicas e daoutras providencias." "Autor
VALDIR FRAGA
Situação
ARQUIVADO"
"658" "PROC. 02484/90 - PLCL 033/90" "Inclui o inc v no art 49 da lei complementar 43/79 e cria area funcional de renovacao urbana na area do antigo estadio dos eucaliptos. (sport club internacional)" "Autor
CLOVIS ILGENFRITZ
Situação
ARQUIVADO"
"659" "PROC. 00095/91 - PLCL 001/91" "Regulamenta o artigo 17, inciso i da lei organica do municipio e da outras providencias. (declaracao de bens e valores)." "Autor
ZE VALDIR
Situação
ARQUIVADO"
"660" "PROC. 00372/02 - PLCL 002/02" "Altera a redacao do inciso i do art 70 da lc 7, de 7.12.73, que institui e disciplina os tributos de competencia do municipio." "Autor
VALDIR CAETANO
Situação
PARA ARQUIVAR"
"661" "PROC. 03296/98 - PLCL 021/98" "Dispoe sobre a implantacao de helipontos, de acordo com o desenvolvimento urbano de porto alegre e da outras providencias." "Autor
JOAO CARLOS NEDEL
Situação
ARQUIVADO"
"662" "PROC. 03021/97 - PLCL 026/97" "Da nova redacao a alinea \"b\" do inciso i do artigo 176 da lei complementar 133, de 31.12.85, que estabelece o estatuto dos funcionarios publicos do municipio de porto alegre." "Autor
JUAREZ PINHEIRO
Situação
ARQUIVADO"
"663" "PROC. 00789/01 - PLCL 001/01" "Acrescenta paragrafo unico ao artigo 7 da lei complementar n. 133, de 31 de dezembro de 1985, que dispoe sobre o estatuto dos funcionarios publicos de porto alegre. (nepotismo)" "Autor
ALDACIR OLIBONI
Situação
ARQUIVADO"
"664" "PROC. 01923/96 - PLCL 013/96" "Altera dispositivos da l complementar 7/73; define base de calculo e aliquota do iptu para imoveis localizados na zona urb do mun, com utilizacao na prod agicola e da outras prov." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"665" "PROC. 00715/92 - PLCL 008/92" "Proibe o corte no fornecimento de agua por falta de pagamento da taxa na 3 regiao fiscal e seus nucleos e da outras providencias." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"666" "PROC. 03285/01 - PLCL 018/01" "Altera dispositivo do inciso vi do ar 86 da lcm num 12, de 7 de janeiro de 1975. ( disciplina o uso do telefone celular)" "Autor
ADELI SELL
Situação
ARQUIVADO"
"667" "PROC. 01229/92 - PLCL 016/92" "Inclui inciso xlix no artigo 4 da lei complementar n 277/92 e da outras providencias(participacao da populacao no sistema unico de saude." "Autor
AIRTO FERRONATO
Situação
ARQUIVADO"
"668" "PROC. 02645/02 - PLCL 014/02" "Altera a lc 306, de 23.12.1993, que institui hipotese de responsab.pelo pgto do imposto sobre servicos de qualquer natureza -issqn-(hoteis, apart hotel, hotel-condominio, flat...)" "Autor
ADELI SELL
Situação
PARA ARQUIVAR"
"669" "PROC. 01415/02 - PLCL 006/02" "Da nova redacao ao art 40 da lei complementar 434/99 (plano diretor de desenvolvimento urbano e ambiental)." "Autor
ISAAC AINHORN
Situação
ARQUIVADO"
"670" "PROC. 01115/01 - PLCL 004/01" "Altera a redacao dos artigos 26,27,28 e os anexos 1, 4, 5, 6, 7 e 8 da lei complementar n.434, de 1 de dezembro de 1999 (pddua) e da outras providencias (divisao/zona rural/zona urbana)." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"671" "PROC. 00130/91 - PLCL 014/91" "Dispoe sobre incentivo fiscal para realizacao de projetos culturais, no ambito do municipio de porto alegre." "Autor
GERT SCHINKE
Situação
ARQUIVADO"
"672" "PROC. 00415/91 - PLCL 005/91" "Prorroga os prazos do art. 4 da lei complementar n 249, de29 de janeiro de 1991 e da outras providencias. (iptu)" "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"673" "PROC. 00486/91 - PLCL 006/91" "Revoga a nova redacao da dada ao art. 5, da lei complementar n 07, de 07/12/73, e da outras providencias. (iptu)." "Autor
JOAO ANTONIO DIB
Situação
ARQUIVADO"
"674" "PROC. 00650/91 - PLCL 010/91" "Autoriza o poder executivo a instituir o conselho municipal de defesa do consumidor e da outras providencias." "Autor
CYRO MARTINI
Situação
ARQUIVADO"
"675" "PROC. 03702/02 - PLCL 021/02" "Altera a lei complementar n. 284, de 27 de outubro de 1992, e alteracoes posteriores, e da outras providencias." "Autor
RAUL CARRION
Situação
PARA ARQUIVAR"
"676" "PROC. 01409/90 - PLCL 018/90" "Autoriza o executivo municipal a edificar equipamento publico cultural, denominando-o memorial chico mendes, e cria o fundo especial de natureza contabil propria." "Autor
GERT SCHINKE
Situação
ARQUIVADO"
"677" "PROC. 01494/90 - PLCL 020/90" "Dispoe sobre a desocupacao de areas publicas e daoutras providencias." "Autor
VALDIR FRAGA
Situação
ARQUIVADO"
"678" "PROC. 02484/90 - PLCL 033/90" "Inclui o inc v no art 49 da lei complementar 43/79 e cria area funcional de renovacao urbana na area do antigo estadio dos eucaliptos. (sport club internacional)" "Autor
CLOVIS ILGENFRITZ
Situação
ARQUIVADO"
"679" "PROC. 00095/91 - PLCL 001/91" "Regulamenta o artigo 17, inciso i da lei organica do municipio e da outras providencias. (declaracao de bens e valores)." "Autor
ZE VALDIR
Situação
ARQUIVADO"
"680" "PROC. 00372/02 - PLCL 002/02" "Altera a redacao do inciso i do art 70 da lc 7, de 7.12.73, que institui e disciplina os tributos de competencia do municipio." "Autor
VALDIR CAETANO
Situação
PARA ARQUIVAR"
"681" "PROC. 01656/01 - PLCL 009/01" "Acrescenta o artigo 118-a a lei complementar n. 434, de 1.12.99, que institui o plano diretor de desenvolvimento urbano ambiental. (area de ajardinamento/ drenagem pluvial)." "Autor
BETO MOESCH
Situação
ARQUIVADO"
"682" "PROC. 03603/01 - PLCL 022/01" "Cria o conselho mun. de de justica e seguranca, os foruns mun. regionais de justica e seguranca e os conselhos comunit. de just. e seguranca." "Autor
ERVINO BESSON
Situação
ARQUIVADO"
"683" "PROC. 00486/94 - PLCL 003/94" "Altera o artigo da lei complemenatr 284 de 27.10.92(altera oafastamento minimo de alinhamento predial p/ instalacao de bombas e valvulas dos postos de abastecimento de combusti..." "Autor
JOCELIN AZAMBUJA
Situação
ARQUIVADO"
"684" "PROC. 00684/94 - PLCL 008/94" "Institui o sistema municipal do desporto e da outras providencias." "Autor
GERALDO DE MATOS FILHO
Situação
ARQUIVADO"
"685" "PROC. 00782/94 - PLCL 011/94" "Regulamenta o art 18 do ato das disposicoes organicas geraise transitorias da lom.(rampas hidraulicas nos transportes coletivos p/ uso deficientes fisicos)." "Autor
MARIA DO ROSARIO
Situação
ARQUIVADO"
"686" "PROC. 01051/94 - PLCL 016/94" "Altera o artigo 21 da lei complementar nr 07 de 07 de dezembro de 1973 na redacao dada pela lei complementar nr 209 de 20 de dezembro de 1989.(aeern mercat cod tributario leasing)." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"687" "PROC. 00870/92 - PLCL 011/92" "Acresc.ao art.118 da lei comp.n133,de31/12/85,com a redacaodada pela lei comp.n147 de 16/12/86,novo par.,sob o ord.3eda outras prov.(grat.p/ativ.trib.,p/regime esp.de trab.etc)." "Autor
CYRO MARTINI
Situação
ARQUIVADO"
"688" "PROC. 01299/92 - PLCL 017/92" "Dispoe sobre a apresentacao de espetaculos de sexo explicitono municipio de porto alegre e da outras providencias." "Autor
ISAAC AINHORN
Situação
ARQUIVADO"
"689" "PROC. 01540/91 - PLCL 031/91" "Dipoe sobre a obrigatoriedade de limpeza e desinfeccao de reservatorios de agua potavel." "Autor
DECIO SCHAUREN
Situação
ARQUIVADO"
"690" "PROC. 02117/91 - PLCL 035/91" "Altera a lei complementar n 72, de 06 de janeiro de 1982, que regula a denominacao de logradouros e equipamentos publicos, disciplina a numeracao dos imoveis, e da outras..." "Autor
LUIZ MACHADO
Situação
ARQUIVADO"
"691" "PROC. 03185/91 - PLCL 059/91" "Dispoe sobre o controle e fiscalizacao das instalacoes comerciais, industriais e de servicos que envolvam risco a saude do trabalhador no municipio de porto alegre." "Autor
ZE VALDIR
Situação
ARQUIVADO"
"692" "PROC. 00841/92 - PLCL 010/92" "Da nova redacao ao art.2 e acrescenta um paragrafo ao mesmoart., da lc 217, de 12 de janeiro de 1990.(incorporacao ao provento da gratificacao de insalubridade ou periculosidade)." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"693" "PROC. 01382/93 - PLCL 018/93" "Da nova redacao aos artigos 3 4 e 6 da lei complementar 282 de 16 de outubro de 1992 plebiscito em assuntos de intesse do municipio." "Autor
NEREU D'AVILA
Situação
ARQUIVADO"
"694" "PROC. 02105/93 - PLCL 027/93" "Modifica a redacao do art 2 da lei complem 294/93 que dispoe sobre a obrigat dos estabelecimentos varejistas afixarem em suas fachadas o preco da cesta basica e da outras provid." "Autor
DECIO SCHAUREN
Situação
ARQUIVADO"
"695" "PROC. 02398/93 - PLCL 032/93" "Altera o art 21 da lc 7 de 07.12.73 na redacao dada pela lc 209 de 28.12.89(codigo tributario do municipio)." "Autor
LUIZ BRAZ
Situação
ARQUIVADO"
"696" "PROC. 02769/93 - PLCL 037/93" "Inclui parag unico ao art 49 da lei complementar 284 de 27.10.92 que institui o codigo de edificacao de poa.(proibe o uso de soda caustica ou substancia acida na limpeza de edific)" "Autor
GUILHERME BARBOSA
Situação
ARQUIVADO"
"697" "PROC. 02786/93 - PLCL 040/93" "Dispoe sobre a defesa do consumidor no ambito do municipio de porto alegre e da outras providencias." "Autor
JOAO MOTTA
Situação
ARQUIVADO"
"698" "PROC. 02836/96 - PLCL 019/96" "Estatui normas para a elaboracao e controle dos planos plurianuais, das diretrizes orcamentarias, dos orcamentos anuais e balancos da adm direta e indireta do munic de p. alegre." "Autor
ANTONIO HOHLFELDT
Situação
ARQUIVADO"
"699" "PROC. 03002/96 - PLCL 020/96" "Isenta da contribuicao de issqn os representantes comerciais do municipio de porto alegre." "Autor
NEREU D'AVILA
Situação
P - PARA CONSULTA"
"700" "PROC. 03003/96 - PLCL 021/96" "Altera a aliquota de contribuicao de issqn para corretores de seguros." "Autor
ARTUR ZANELLA
Situação
ARQUIVADO"
