"tit_projeto" "descricao" "autor_situacao"
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"1214" "PROC. 01076/90 - PLE 029/90" "Fixa os vencimentos dos dos funcionarios daadministracao centralizada e autarquica do municipio e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1215" "PROC. 01959/90 - PLE 053/90" "Autoriza o dmae a dar contribuicao a administracao centralizada e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1216" "PROC. 00318/02 - PLE 003/02" "Declara de utilidade publica a associacao de pais do centro de educacao e assistencia a meninos e meninas - ceneamm - 1 de maio." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"1217" "PROC. 00686/02 - PLE 011/02" "Cria uma funcao gratificada de vice-diretor de escola junto ao quadro do magisterio publico municipal." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"1218" "PROC. 00693/02 - PLE 012/02" "Estabelece o plano de carreira dos funcionarios do depart municipal de previdencia dos servidores publicos do munic de porto alegre - previmpa -dispoe sobre o plano de pagam e da.." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"1219" "PROC. 04567/01 - PLE 037/01" "Autoriza a permuta de dois terrenos de propriedade da empresa sudeste de transportes coletivos ltda por area de propriedade do municipio da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1220" "PROC. 00101/90 - PLE 004/90" "Declara de utilidade publica a (proc.exec.556.01906.88.7)" "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1221" "PROC. 00340/90 - PLE 011/90" "Autoriza o executivo municipal a abrir credito especial no valor de ncz$4.500.000,00 e da outras providencias. (smov - ponte sobre o arroi diluvio)." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1222" "PROC. 00655/90 - PLE 017/90" "Estabelece o programa e o plano relativos aos recursos do fundo municipal para o desenvolvimento urbano, plurianual." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1223" "PROC. 00771/90 - PLE 020/90" "Altera a lei n. 4235, de 21.12.76 (institui o fundo pro-defesa do meio ambiente na secretaria municipal do meio ambiente)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1224" "PROC. 00855/90 - PLE 023/90" "Aprova o credito adicional extraordinario aberto pelo decreto n 9677, de 28/03/90, alterado pelo decreto 9690, de 18/04/90 ." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1225" "PROC. 02678/02 - PLE 054/02" "Declara de utilidade publica o instituto popular arte-educacao - ipdae." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"1226" "PROC. 02705/02 - PLE 055/02" "Altera os limites das aeis ii - vila canudos, situada na mz8/ueuo14/subunidade 06, instituida pela lei 8150/98, com incorporacao das areas denom vila parque belem e cootrapoa, cria" "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"1227" "PROC. 00717/96 - PLE 011/96" "Altera o artigo 5 da lei 6665, de 1 de agosto de 1990, que dispoe sobre o regime de adiantamento de numerario a funcionarios do municipio e suas autarquias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1228" "PROC. 00718/96 - PLE 012/96" "Altera o art 1 da lei 7733, de 28.12.95, ampliando os valores da operacao de credito autorizada pela referida lei, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1229" "PROC. 01026/96 - PLE 020/96" "Cria funcoes regidas pela consolidacao das leis do trabalho, pertencentes ao quadro celetista em extincao, na administracao centralizada e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1230" "PROC. 01195/96 - PLE 021/96" "Cria funcoes gratific no quadro de funcoes gratific especificas do magisterio publ municip e cria funcoes gratific do quadro de funcoes gratific da adm centralizada e da outras pr." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1231" "PROC. 02126/94 - PLE 061/94" "Estima a receita e fixa a despesa do departamento municipal de habitacao para o exercicio economico-financeiro de 1995." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1232" "PROC. 02165/94 - PLE 069/94" "Autoriza o dmae a contratar operacoes de cred com o banco estado rs s/a banrisul como orgao gestor do fundo de desenv doprog integ de melhoria social fundopimes e da outras provid." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1233" "PROC. 02326/94 - PLE 074/94" "Declara de utilidade publica a fundacao gaucha de radiologia e ecografia fugare." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1234" "PROC. 00111/95 - PLE 001/95" "Autoriza o municipio de porto alegre a alienar proprio municipal a proprietario lindeiro." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1235" "PROC. 01169/94 - PLE 026/94" "Dispoe s/ a admissao de pessoal p/ tempo determinado a fim de atender a necessidades temporarias de excepcional interesse publico consoante o que preceitua o inciso ix do art ..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1236" "PROC. 01904/94 - PLE 053/94" "Modifica e acrescenta paragrafos ao artigo 68 da lei 6.309, de 28 de dezembro de 1988." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1237" "PROC. 01924/94 - PLE 055/94" "Declara de utilidade publica a sociedade beneficiente sete flexas e oxala." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1238" "PROC. 01949/94 - PLE 056/94" "Estabelece o programa de investimentos do fundo municipal para o desenvolvimento urbano e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1239" "PROC. 00293/95 - PLE 004/95" "Declara de utilidade publica o conselho metropolitano de porto alegre da sociedade sao vicente de paulo." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1240" "PROC. 00315/95 - PLE 009/95" "Acrecenta 5 artigos a lei 6426 d e21 de julho de 1989 que obriga moteis e similares a fornecerem gratuitamente preservativos masculinos aos frequentadores." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1241" "PROC. 00713/95 - PLE 020/95" "Cria funcao a ser regida pela clt, pertencente ao quadro celetista em extincao na administracao centralizada e da outras providencias. (musico)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1242" "PROC. 00887/95 - PLE 021/95" "Declara de utilidade publica o circulo operario de porto alegre." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1243" "PROC. 02067/95 - PLE 045/95" "Institui gratif de incent tecnico aos funcion detent de cargo para cujo provim seja exigida formacao universit ou habilit equiv na administ centraliz, aut e fund do munic e da outr" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1244" "PROC. 02068/95 - PLE 046/95" "Altera a redacao do artigo 70 e do inciso v do artigo 74 da lei numero 6.309, de 28 de dezembro de 1988 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1245" "PROC. 02076/95 - PLE 047/95" "Declara de utilidade publica a sociedade beneficente luz e vida." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1246" "PROC. 02167/95 - PLE 056/95" "Confere novas finalidades a secretaria extraordinaria de captacao de recursos e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1247" "PROC. 02285/95 - PLE 063/95" "Autoriza o municipio de porto alegre a alienar proprio municipal a proprietario lindeiro." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1248" "PROC. 02689/95 - PLE 077/95" "Autoriza o executivo municipal a prorrogar contrato de prestacao de servicos que mantem com a companhia carris porto-alegrense." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1249" "PROC. 00096/96 - PLE 001/96" "Autoriza a permuta de proprio municipal localizado na rua marcelo gama, s/n, com imovel particular localizado na rua marcelo gama numero 1157." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1250" "PROC. 01862/96 - PLE 037/96" "Cria funcoes regidas pela consolidacao das leis do trabalho pertencentes ao quadro celetista em extincao, no departamento municipal de limpeza urbana e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1251" "PROC. 01949/96 - PLE 041/96" "Autoriza a permuta do imovel de dinah nichele sito na av. campos velho, 1086, pelo proprio municipal sito na rua silveiro, 290." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1252" "PROC. 00911/95 - PLE 022/95" "Desafeta area de uso comum dod povo e destina a uso especial de central de gas p/ abastecimenta do mercado publico central e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1253" "PROC. 00982/95 - PLE 023/95" "Retifica a descricao do imovel ofertado pelo demhab em permuta autorizada pela lei numero 7.449/94. (interessado: empresa restinga transp. passag.)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1254" "PROC. 01416/95 - PLE 032/95" "Autoriza o p ex mun a contratar op de cr com o fundo financeiro para o desenv da bacia do prata visando a preserv do amb nat e recup das areas degradadas do arr diluvio e da ou pr." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1255" "PROC. 01505/95 - PLE 036/95" "Denomina praca das cidades irmas um logradouro publico e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1256" "PROC. 01719/95 - PLE 042/95" "Autoriza o poder executivo municipal a contratar operacao de credito com a financiadora de estudos e projetos - finep, visando a realizacao do projeto \"plano viario e de...continua" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1257" "PROC. 00733/99 - PLE 002/99" "Altera a redacao do artigo 6 da lei 2312, de 15 de dezembro de 1961, que criou o departamento municipal de agua e esgotos." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1258" "PROC. 03509/99 - PLE 043/99" "Autoriza a alienacao de proprios municipais mediante licitacao, destinando os recursos a implantacao de programas habitacionais e equipamentos de carater social e da outras prov..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1259" "PROC. 03647/99 - PLE 047/99" "Declara de utilidade publica a sociedade porvir cientifico." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1260" "PROC. 03924/99 - PLE 056/99" "Declara de utilidade publica a associacao de pais e maes da vila nova brasilia." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1261" "PROC. 03969/99 - PLE 058/99" "Autoriza a a alienacao de nesga de proprio municipal localizado na rua freire alemao, esquina da rua tito livio zambecari." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1262" "PROC. 03451/98 - PLE 044/98" "Autoriza a abertura de creditos suplementares no executivo e legislativo municipais, no valor de r$ 22.126.139,00 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1263" "PROC. 03463/98 - PLE 045/98" "Concede pensao especial a rubens santos e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1264" "PROC. 02468/99 - PLE 017/99" "Autoriza a desafetacao de uso especial de imovel do dominio publico e sua alienacao a lecy de souza canabarro independentemente de licitacao e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1265" "PROC. 02474/99 - PLE 021/99" "Autoriza a desafetacao do uso especial de imovel do dominio publico municipal e sua alienacao a arlindo risch independentemente de licitacao e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1266" "PROC. 02682/99 - PLE 022/99" "Autoriza a abertura de creditos especiais, no executivo municipal, no valor de r$ 1.218.000,00, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1267" "PROC. 03136/99 - PLE 031/99" "Estima a receita e fixa a despesa do departamento municipal de agua e esgotos para o exercicio economico-financeiro de 2000." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1268" "PROC. 03203/99 - PLE 037/99" "Autoriza a alienacao de proprio municipal a lindeiro.(av.neuza brizola/jose barroco de vasconcelos)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1269" "PROC. 03283/99 - PLE 038/99" "Desafeta proprio municipal, bem de uso comum do povo e autoriza a permuta do imovel desafetado com a cia. zaffari comercio e industria ltda." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1270" "PROC. 03327/99 - PLE 041/99" "Inclui anexo a lei n.8330, de 25 de agosto de 1999, que cria cargos de provimento efetivo na administracao centralizada do municipio, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1271" "PROC. 03161/00 - PLE 044/00" "Declara de utilidade publica a central de orientacao e encaminhamento cenoe." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1272" "PROC. 03409/00 - PLE 051/00" "Institui area de protecao do amb natural - parque natural, altera e define reg urbanistico a ser observado na area espec de interesse social instit p lei 8150/98, e (...)lc 434/99." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1273" "PROC. 01297/00 - PLE 012/00" "Reavalia o regime urbanistico do predio de interesse cultural - teatro da ospa, localizado na av. independencia n. 925." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1274" "PROC. 01299/00 - PLE 014/00" "Institui area especial de revitalizacao, para fins de otimizacao do seu aproveitamento e reinsercao na estrutura urbana, sobre imovel localizado na praca pereira parobe." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1275" "PROC. 00438/01 - PLE 002/01" "Declara de utilidade publica a sociedade beneficente maria galbusera." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1276" "PROC. 02688/00 - PLE 032/00" "Declara de utilidade publica a associacao gaucha de assitencia a mucoviscidose - agam." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1277" "PROC. 02726/00 - PLE 033/00" "Declara de utilidade publica a acbergs - associacao das creches beneficente do rio grande do sul." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1278" "PROC. 02742/00 - PLE 034/00" "Cria duas funcoes gratificadas junto ao quadro do magisterio publico municipal e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1279" "PROC. 02758/00 - PLE 036/00" "Estima a receita e fixa a despesa do departamento municipal de agua e esgotos - dmae - para o exercicio economico-financeiro de 2001." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1280" "PROC. 03161/01 - PLE 020/01" "Autoriza a alienacao de imovel proprio municipal, localizado na rua joao alfredo, onde existiu o num 716, aos lindeiros ines armida favero, claudio augusto favero, joao pedro faver" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1281" "PROC. 01686/01 - PLE 009/01" "Cria e extingue funcoes gratificadas junto ao quadro do magisterio publico municipal e junto ao quadro da administracao centralizaca e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1282" "PROC. 00819/00 - PLE 007/00" "Autoriza o poder exec munic a contratar oper de credito com o banco do est do rs s.a - banrisul - como orgao gestor do fundo de desenv ao progr integr de melhoria soc -fundopimes-" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1283" "PROC. 03506/01 - PLE 023/01" "Institui o programa de garantia de renda minima associada a acoes socio-educativas, e determina outras providencias(bolsa-escola)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1284" "PROC. 03739/01 - PLE 027/01" "Estima a receita e fixa a despesa do departamento municipal de limpeza urbana para o exercicio economico-financeiro de 2002." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1285" "PROC. 04218/01 - PLE 031/01" "Autoriza a alienacao de imovel sito na rua bernardo pires num 351, remanescente de desapropriacao para a abertura da av princesa isabel ao ex-proprietario e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1286" "PROC. 00263/94 - PLE 003/94" "Desafeta do uso comum do povo e destina para uso especial trecho da av eng jose maria de carvalho de praca eng paulo de aragao bozano(ceee)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1287" "PROC. 00265/94 - PLE 005/94" "Desafeta do uso comum do povo um imovel situado no bairro bela vista (rua pedro ivo interessado joao batista pires)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1288" "PROC. 00267/94 - PLE 007/94" "Autoriza a alienacao de imovel a lindeiros e da outras providencias (jair guidolin milton lopes da costa e fernando farias rovatti)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1289" "PROC. 00917/92 - PLE 021/92" "Desafeta do uso comum do povo passagem p/pedestres localizada no bairro menino deus (quart.formado p/rua uruguaiana,josef.d. junior,mucio teixeira e rafael saadi)." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1290" "PROC. 00918/92 - PLE 022/92" "Declara de utilidade publica a associacao dos moradores da vila nazare." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1291" "PROC. 01387/92 - PLE 029/92" "Autoriza o departamento municipal de habitacao-demhab, a licitar mediante concorrencia publica, a alienacao de lotes comerciais do nucleo esperanca-vila restinga." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1292" "PROC. 01444/92 - PLE 033/92" "Cria cargos no departamento municipal de agua e esgotos e daoutras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1293" "PROC. 01515/92 - PLE 038/92" "Cria o fundo municipal de apoio a producao artistica e cultural." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1294" "PROC. 01605/92 - PLE 042/92" "Autoriza o poder executivo a permutar imovel do patrimonio municipal por imovel de propriedades de reitz comercial e importacao ltda." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1295" "PROC. 01696/92 - PLE 044/92" "Declara de utilidade publica a associacao comunitaria e beneficente restinga velha - acobreve." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA"
"1296" "PROC. 02471/91 - PLE 041/91" "Autoriza a fundacao de educacao social e comunitaria - fesc,a abrir creditos suplementares no valor de cr$ 375.476.692,37, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1297" "PROC. 02537/91 - PLE 043/91" "Estima a receita e fixa a despesa da administracao direta domunicipio para o exercicio economico-financeiro de 1992." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1298" "PROC. 02620/91 - PLE 051/91" "Declara de utilidade publica o clube de maes jardim cascata." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1299" "PROC. 02661/91 - PLE 054/91" "Autoriza o municipio a alienar imovel dominial a santa mariatintas ltda., com base no paragrafo unico do art. 12, da leiorganica municipal." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1300" "PROC. 02978/91 - PLE 062/91" "Autoriza o executivo municipal a abrir creditos suplementares no valor de cr$ 1.132.093.840,00, e da outras providencias. (smsss - encargos gerais do municipio)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1301" "PROC. 03023/91 - PLE 064/91" "Autoriza o executivo municipal a abrir credito suplementar no valor de cr$ 1.916.000.000,00, e da outras providencias. (dmlu)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1302" "PROC. 00331/93 - PLE 004/93" "Autoriza alienacao de imovel a baldomiro pereira de oliveira e da outras providencais." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1303" "PROC. 00810/93 - PLE 018/93" "Altera dispositivos da lei 6309/88 que estabelece o plano de carreira dos func publ da adm centralizada do municipio e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1304" "PROC. 00812/93 - PLE 019/93" "Extingue a supervisao de planejamento e programacao economica da spm cria o gabinete de planejamento e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1305" "PROC. 01030/93 - PLE 022/93" "Autoriza o poder executivo a firmar acordo de parcelamento de divida para com o instituto nacional de seguridade social (inss e da outras providencias)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1306" "PROC. 01032/93 - PLE 024/93" "Autoriza na forma do art 56 inciso v da lei organica do municipio de poa a permuta de proprio municipal por imovel de particular situado na av jose bonifaci 745 poa." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1307" "PROC. 01072/93 - PLE 025/93" "Autoriza o executivo municipal a contratar operaca de credito com o fundo de investimentos urbanos do estado do rio grande do sul e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1308" "PROC. 01166/93 - PLE 026/93" "Autoriza o municipio a permutar imovel dominial com edgar nelson eder e outros com base no inciso i do art 12 da lei organica." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1309" "PROC. 01252/93 - PLE 028/93" "Encaminha proposta para o plano plurianual para per de 1994 a 1997." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1310" "PROC. 01491/91 - PLE 014/91" "Altera a redacao da lei n 6763, de 26 de dezembro de 1990 eda outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1311" "PROC. 01494/91 - PLE 017/91" "Altera a redacao da lei n 6766, de 26 de dezembro de 1990 eda outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1312" "PROC. 01889/91 - PLE 026/91" "Modifica a redacao da lei n 1720, de 12 de marco de 1957, que altera destinacao de bem publico, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1313" "PROC. 02120/91 - PLE 030/91" "Cria o programa municipal de educacao infantil, cargos em comissao e funcoes gratificadas, altera a estrutura da smed, eda outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1314" "PROC. 03132/91 - PLE 068/91" "Autoriza a venda de proprio municipal remanescente de desapropriacao, sito na av. dos gauchos, esquina com a rua toledo pizza, bairro sarandi, em porto alegre, ao antigo propriet." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1315" "PROC. 03157/91 - PLE 069/91" "Autoriza a venda de proprio municipal situado na rua verissimo rosa, esquina av. ipiranga, no bairro partenon, aos proprietarios lindeiros. (jose maria rodrigues..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1316" "PROC. 03170/91 - PLE 070/91" "Autoriza o municipio de porto alegre a prorrogar contrato deprestacao de servicos que mantem com a cia carris porto-alegrense." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1317" "PROC. 00256/92 - PLE 005/92" "Autor.permuta de prop.mun.reman.de desapr.,sito na rua dona sebastiana,esq.av.sertorio,por uma nesga de terreno pertenc.ao propr.lind.,sita na av.sertorio,ambos em poa(adolfo k.)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1318" "PROC. 00642/92 - PLE 013/92" "Declara de utilidade publica a associacao dos moradores da vila mato grosso." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1319" "PROC. 00745/92 - PLE 017/92" "Autoriza alienacao parcial do imovel dominial do municipio ageni ivone milhoranza na forma do paragrafo unico do art.12 da lom." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1320" "PROC. 01404/93 - PLE 034/93" "Declara de utilidade publica a associacao comunitaria de moradores e amigos ten ary tarrago." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1321" "PROC. 01648/93 - PLE 043/93" "Revoga a lei 6565 de 08.01.90 que autoriza o exec a vender imovel de propriedade do municipio de porto alegre para azis goncalves nunes." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1322" "PROC. 01813/93 - PLE 048/93" "Cria a funcao regida pela consolidacao das leis do trabalho pertencente ao quadro celetista em extincao na administracao centralizada e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1323" "PROC. 01815/93 - PLE 050/93" "Cria a funcao regida pela consolidacao das leis do trabalho pertencente ao quadro celetista em extincao na adm centralizada e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1324" "PROC. 02031/93 - PLE 059/93" "Declara de utilidade publica o centro de atividades economicas e informais ana terra." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1325" "PROC. 02015/92 - PLE 056/92" "Cria e extingue ccs e fgs nos quadros da administracao centralizada e do magisterio municipal altera dispositivo da lei 6978/91 e da outras providencias." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1326" "PROC. 02105/92 - PLE 064/92" "Autoriza a fundacao de educacao social e comunitaria fesc a abrir creditos suplementares no valor de cr$ 758.000.00,00 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1327" "PROC. 02370/92 - PLE 070/92" "Autoriza a venda de imovel indenpendetemente de licitacao a lourenco otto schorr e milton moreira fraga." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1328" "PROC. 02371/92 - PLE 071/92" "Autoriza a venda de imovel independentemente de licitacao a moacir ribeiro rosa." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1329" "PROC. 02440/92 - PLE 072/92" "Autoriza o poder executivo a permutar imoveis do patrimonio publico por outro de propriedade de francois wertheimer." "Autor
PREFEITO/PREFEITURA MUNICIPAL
Situação
ARQUIVADO"
"1330" "PROC. 02472/93 - PLE 071/93" "Estabelece o montante da reserva de indice construtivo para fins de alienacao e o respectivo plano de distribuicao." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1331" "PROC. 02502/93 - PLE 072/93" "Estima a receita e fixa a despesa da administracao direta do municipio para o exercicio economico-financeiro de 1994." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1332" "PROC. 02504/93 - PLE 074/93" "Estima a receita e fixa a despesa da fundacao de educacao social e comunitaria para o exercicio economico-financeiro de 1994." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1333" "PROC. 02965/93 - PLE 084/93" "Altera o anexo i letra b da lei 6309 de 28.12.88(plano de carreira do municipio)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1334" "PROC. 03019/93 - PLE 085/93" "Altera lei 6787/91 cria funcoes populares prov mediante cargos em comissao mecanismo de controle funcion e organizacao interna dos conselhos tutelares e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1335" "PROC. 00161/98 - PLE 001/98" "Declara de utilidade publica a casa menina de rua." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1336" "PROC. 02495/96 - PLE 049/96" "Estima a receita e fixa a despesa da administracao direta do municipio para o exercicio economico-financeiro de 1997." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1337" "PROC. 02660/96 - PLE 059/96" "Autoriza a fundacao de educacao social e comunitaria a abrir creditos suplementares no valor de r$ 234.000,00 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1338" "PROC. 03114/96 - PLE 071/96" "Autoriza o poder executivo municipal a contratar concessao de uso com a empresa br petrobras distribuidora e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1339" "PROC. 02264/98 - PLE 024/98" "Altera o art.1 da lei 7092, de 19 de julho de 1992, que denomina praca zamprogna um logradouro publico situado no bairro humaita." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"1340" "PROC. 02885/98 - PLE 034/98" "Dispoe sobre o regime de adiantamento a funcionarios da administracao centralizada, autarquias e fundacao." "Autor
