"tit_projeto" "descricao" "autor_situacao"
"186" "PROC. 06107/09 - PLCE 018/09" "AUTORIZA O EXECUTIVO MUNICIPAL A PERMUTAR COM A EMPRESA MONTAINE PARTICIPACOES LTDA, O PROPRIO MUNICIPAL MATRICULADO SOB O N. 81.043, NA 4 ZONA DE REGISTRO DE IMOVEIS DE PORTO ALEGRE, PELO PROPRIO PARTICULAR MATRICULADO SOB N. 32.968, REGISTRADO NA 6. ZONA DE REGISTRO DE IMOVEIS DESTA CAPITAL, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"187" "PROC. 06060/09 - PLCE 017/09" "DISPOE SOBRE NORMAS GERAIS PARA OS CONSELHOS MUNICIPAIS, NOS TERMOS DO ART. 101 DA LEI ORGANICA DO MUNICIPIO DE PORTO ALEGRE, E REVOGA A LEI COMPLEMENTAR N. 267, DE 16 DE JANEIRO DE 1992, E LEGISLACAO SOBRE CONSELHOS MUNICIPAIS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"188" "PROC. 06059/09 - PLCE 016/09" "ALTERA DISPOSITIVOS DAS LEIS COMPLEMENTARES N. 248, DE 23/01/1991; 318, DE 28/03/1994; 370, DE 16/01/1996; 399, DE 14/01/1997; 434, DE 01/12/1999; E ALTERACOES POSTERIORES; 444, DE 30/03/2000; 447, DE 10/05/2000, ALTERADA PELA LEI COMPLEMENTAR N. 587, DE 22/01/2008; E 585, DE 28/12/2007; ALTERA E REVOGA DISPOSITIVOS DAS LEIS COMPLEMENTARES N...." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"189" "PROC. 06058/09 - PLCE 015/09" "INSTITUI O CONSELHO MUNICIPAL DE ENTORPECENTES - COMEN - E REVOGA A LEI COMPLEMENTAR N. 241, DE 4 DE JANEIRO DE 1991." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"190" "PROC. 06057/09 - PLCE 014/09" "ALTERA O ART. 2 E INCLUI ARTS. 3 E 4 NA LEI COMPLEMENTAR N. 347, DE 30 DE MAIO DE 1995, QUE AUTORIZA O PREFEITO MUNICIPAL A CRIAR O CONSELHO MUNICIPAL DOS DIREITOS DA MULHER - COMDIM - , ATUALIZANDO A COMPOSICAO DO CONSELHO E AJUSTANDO TECNICAMENTE A DISPOSICAO DOS ARTIGOS DESSA LEI COMPLEMENTAR." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"191" "PROC. 06056/09 - PLCE 013/09" "DISPOE SOBRE O CONSELHO MUNICIPAL DO PATRIMONIO HISTORICO E CULTURAL - COMPAHC - E REVOGA O INC. VIII E O PARAGRAFO 8 DO ART. 1 DA LEI N. 3607, DE 27 DE DEZEMBRO DE 1971." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"192" "PROC. 06055/09 - PLCE 012/09" "ALTERA OS ARTS. 2 E 3 DA LEI COMPLEMENTAR N. 455, DE 1 DE SETEMBRO DE 2000, QUE CRIA O CONSELHO MUNICIPAL DE ALIMENTACAO ESCOLAR - CAE -, E DA OUTRAS PROVIDENCIAS, DISPONDO SOBRE COMPOSICAO E COMPETENCIAS DO CAE." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"193" "PROC. 06054/09 - PLCE 011/09" "ALTERA O ''CAPUT'' DO ART. 5, O INC. II DO ART. 7 E O PARAGRAFO UNICO DO ART. 15 DA LEI COMPLEMENTAR N. 580, DE 12 DE NOVEMBRO DE 2007, QUE CRIA O CONSELHO MUNICIPAL DOS DIREITOS DAS PESSOAS COM DEFICIENCIA DE PORTO ALEGRE, ESTABELECENDO A MAIORIA DOS MEMBROS DA SOCIEDADE CIVIL ORGANIZADA NA COMPOSICAO DO CONSELHO E ALTERANDO O QUORUM PARA..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"194" "PROC. 06053/09 - PLCE 010/09" "INSTITUI O CONSELHO MUNICIPAL DE JUSTICA E SEGURANCA - COMJUS -, OS FORUNS REGIONAIS DE JUSTICA E SEGURANCA E OS CONSELHOS COMUNITARIO DE JUSTICA E SEGURANCA - CCJSS - E REVOGA A LEI COMPLEMENTAR N. 487, DE 14 DE JANEIRO DE 2003." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"195" "PROC. 05572/09 - PLCE 009/09" "INCLUI ART. 68-A NA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973 - QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO -, E ALTERACOES POSTERIORES, AUTORIZANDO O EXECUTIVO MUNICIPAL A RECONHECER DE OFICIO A PRESCRICAO DOS CREDITOS INSCRITOS NA DIVIDA ATIVA, E DA OUTRAS PROVIDENCIAS." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"196" "PROC. 05425/09 - PLCE 008/09" "ALTERA AS LEIS COMPLEMENTARES N. 7, DE 7 DE DEZEMBRO DE 1973, QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA DO MUNICIPIO; 113, DE 21 DE DEZEMBRO DE 1984, QUE INSTITUI A TAXA DE COLETA DE LIXO; 197, DE 21 DE MARCO DE 1989, QUE INSTITUI E DISCIPLINA O ITBI; E 306, DE 23 DE DEZEMBRO DE 1993, QUE INSTITUI HIPOTESE DE RESPONSABILIDADE PELO..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"197" "PROC. 05068/09 - PLCE 007/09" "ALTERA A LEI COMPLEMENTAR N. 628, DE 17 DE AGOSTO DE 2009, QUE CONSOLIDA A LEGISLACAO MUNICIPAL QUE DISPOE SOBRE A DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE; RETIRA A REPRESENTACAO DO LEGISLATIVO MUNICIPAL NO CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE (CMDCA) E NA CORREGEDORIA DOS CONSELHOS TUTELARES; AJUSTA OS REQUISITOS..." "Autor
GOVERNO MUNICIPAL, MESA DIRETORA
Situação
PARA ARQUIVAR"
"198" "PROC. 05045/09 - PLCE 006/09" "INSTITUI O PROGRAMA MINHA CASA MINHA VIDA/PORTO ALEGRE, COM O OBJETIVO DE VIABILIZAR AS CONSTRUCOES DE HABITACOES POPULARES PREVISTOS NA LEI FEDERAL N. 11977, DE 7 DE JULHO DE 2009 (MINHA CASA MINHA VIDA); ALTERA A LEI COMPLEMENTAR N. 548, DE 2009; E REVOGA A LEI COMPLEMENTAR N. 619, DE 10 DE JUNHO DE 2009." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"199" "PROC. 04180/09 - PLCE 005/09" "DISPOE SOBRE A ACESSIBILIDADE ORIENTADA PELO DESENHO UNIVERSAL NO MUNICIPIO DE PORTO ALEGRE, INSTITUI O PLANO DIRETOR DE ACESSIBILIDADE DE PORTO ALEGRE, QUE ESTABELECE NORMAS GERAIS E CRITERIOS BASICOS, PARA A PROMOCAO DA ACESSIBILIDADE DAS PESSOAS COM DEFICIENCIA OU COM MOBILIDADE REDUZIDA." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"200" "PROC. 03555/09 - PLCE 004/09" "ESTABELECE O REGIME URBANISTICO PARA MACROZONA (MZ) 01, UNIDADE DE ESTRUTURACAO URBANA (UEU) 02, SUBUNIDADES 02, 04 E 05; ALTERA OS LIMITES DAS SUBUNIDADES 01 E 02 E CRIA AS SUBUNIDADES 04 E 05, E DA OUTRAS PROVIDENCIAS (PROJETO CAIS MAUA/CAIS DO PORTO)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"201" "PROC. 02524/09 - PLCE 003/09" "CONSOLIDA A LEGISLACAO MUNICIPAL QUE DISPOE SOBRE A DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE E REVOGA O ART. 13 DA LEI N. 9639, DE 29 DE DEZEMBRO DE 2004, E AS LEIS N. 6787, DE 11 DE JANEIRO DE 1991; 7207, DE 30 DE DEZEMBRO DE 1992; 7394, DE 28 DE DEZEMBRO 1993; 7453, DE 6 DE JULHO DE 1994; 7497, DE 21 DE SETEMBRO DE 1994; 7595, DE 17 DE..." "Autor
GOVERNO MUNICIPAL, MESA DIRETORA
Situação
ARQUIVADO"
"202" "PROC. 01990/09 - PLCE 002/09" "ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR N. 7, DE 7 DE DEZEMBRO DE 1973, QUE INSTITUI E DISCIPLINA OS TRIBUTOS DE COMPETENCIA MUNICIPAL (REDUCAO GRADUAL/ALIQUOTAS/ISSQN)." "Autor
GOVERNO MUNICIPAL
Situação
PARA ARQUIVAR"
"203" "PROC. 01408/09 - PLCE 001/09" "ALTERA ALINEAS J, L, M E T DO ART. 2 DA LEI COMPLEMENTAR N. 318, DE 28 DE MARCO DE 1994, QUE CRIA O CONSELHO MUNICIPAL DE TRANSPORTES URBANOS - COMTU." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO ART 108"
"204" "PROC. 06938/08 - PLCE 022/08" "Concede isencao, por tempo determinado, dos tributos municipais a fifa e as entidades vinculadas a organizacao e realizacao da copa mundial da fifa de 2014, relativamente ao patrimonio, servicos e demais operacoes diretamente relacionadas com esta finalidade (pessoa fisica, juridica ou equiparada/issqn/iptu/itbi/cip - iluminacao publica)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"205" "PROC. 06886/08 - PLCE 021/08" "Autoriza o municipio alterar do uso comum do povo para de uso especial area do trecho da rua francisco vanzelotti e a area da praca, sem denominacao, cadastrada sob o n. 59/6, localizada na rua francisco vanzelotti, para integra-las como areas da escola de ensino fundamental jean piaget." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"206" "PROC. 06853/08 - PLCE 020/08" "Determina adequacoes e observancia para os projetos e os empreendimentos a serem executados na subunidade 3 da unidade de estruturacao urbana (ueu) 4036 e permite, nesta subunidade, sob as condicoes que determina, edificacoes cujas atividades sejam classificadas no codigo 7 do grupamento de atividades (referendo pontal do estaleiro/cais do..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"207" "PROC. 06703/08 - PLCE 019/08" "Altera as leis complementares n. 7, de 7 de dezembro de 1973, que institui e disciplina os tributos de competencia do municipio; 113, de 21 de dezembro de 1984, que institui a taxa de coleta de lixo; 197, de 21 de marco de 1989, que institui e disciplina o imposto sobre a transmissao inter-vivos, por ato oneroso, de bens imoveis e de direitos..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"208" "PROC. 06189/08 - PLCE 018/08" "Define regime urbanistico para a macrozona (mz) 02, unidade de estruturacao urbana (ueu) 008, subunidade 02, suprime area especial de interesse institucional e define o regime urbanistico para a macrozona (mz) 01, unidade de estruturacao urbana (ueu) 080, subunidade 03, para a implantacao do empreendimento esportivo projeto arena, do gremio..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL REJEITADO"
"209" "PROC. 06188/08 - PLCE 017/08" "Define o regime urbanistico para macrozona (mz) 01, unidade de estruturacao urbana (ueu) 060, subunidade 02, altera os limites da macrozona (mz) 01, unidade de estruturacao urbana (ueu) 062, subunidades 1, 2 e 3, e cria as subunidades 4, 5, 6, estabelece os respectivos regimes urbanisticos, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"210" "PROC. 06187/08 - PLCE 016/08" "Cria a subunidade 04 na macrozona (mz) 07, unidade de estruturacao urbana (ueu) 016, define o seu regime urbanistico, e da outras providencias. (projeto de modernizacao do complexo beira-rio/sport club internacional)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"211" "PROC. 06118/08 - PLCE 015/08" "Altera os limites de macrozonas e subunidades, criam-se subunidades e institui areas especiais de interesse social - aeis ii, para fins de regularizacao de loteamento irregulares e clandestinos, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"212" "PROC. 02698/89 - PLCE 010/89" "Altera dispositivos da lei complementar n. 48, de 28-12-79, lei complementar n. 113, de 21-12-84, e lei complementar n. 194, de 29-12-88, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"213" "PROC. 05660/08 - PLCE 014/08" "Acrescenta paragrafo unico ao art. 1 da lei complementar n. 548, de 24 de abril de 2006, que dispoe sobre a aprovacao e o lincenciamento de projetos arquitetonicos de edificacoes de interesse social inseridas em empreendimentos destinados a demanda habitacional prioritaria (dhp), definida nos termos do paragrafo 3 do art. 22 da lei complementar..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"214" "PROC. 05418/08 - PLCE 013/08" "Dispoe sobre a prorrogacao excepcional do mandato dos conselheiros do conselho municipal da assistencia social - cmas." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"215" "PROC. 04757/08 - PLCE 012/08" "Altera o paragrafo 2 do art. 44, o paragrafo 2 do art. 49 e o art. 50 da lei complementar n. 170, de 31 de dezembro de 1987, e alteracoes posteriores, que revoga a lei complementar n. 32, de 07 de janeiro de 1977, estabelece normas para instalacoes hidrossanitarias e servicos publicos de abastecimento de agua e esgotamento sanitario prestados..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"216" "PROC. 04565/08 - PLCE 011/08" "Insere paragrafo unico do artigo 2 da lei complementar n. 521, de 20 de janeiro de 2005 (posto/abastecimento/gas/veiculo/gnv/combustivel/liquido/gasoso)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"217" "PROC. 04225/08 - PLCE 010/08" "Institui o plano diretor cicloviario no municipio de porto alegre e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"218" "PROC. 04151/08 - PLCE 009/08" "Dispoe sobre o instituto da adocao de pracas, parques urbanos, verdes complementares, monumentos, equipamentos de lazer, cultura, recreacao e esportes, revogam-se a lei complementar n. 136, de 22 de julho de 1986, que cria a adocao, por orgao ou entidade, de equipamentos de lazer e cultura, a lei complementar n. 391, de 11 de dezembro de 1996,..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"219" "PROC. 03912/08 - PLCE 008/08" "Dispoe sobre a organizacao do sistema de controle interno do poder executivo municipal, nos termos do artigo 31 da constituicao federal e dos artigos 61 a 64 da lei organica do municipio; cria a controladoria-geral do municipio de porto alegre, definindo a sua estrutura e atribuicoes e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"220" "PROC. 03809/08 - PLCE 007/08" "Altera a redacao do paragrafo 4 e acrescenta o paragrafo 5 ao art. 3 da lei complementar n. 519, de 29 de dezembro de 2004." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"221" "PROC. 03784/08 - PLCE 006/08" "Institui no municipio de porto alegre a operacao urbana consorciada lomba do pinheiro, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"222" "PROC. 03783/08 - PLCE 005/08" "Institui a operacao urbana corsorciada de acordo com a lei federal n. 10257, de 10 de julho de 2001 - estatuto da cidade -, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"223" "PROC. 03365/08 - PLCE 004/08" "Altera o artigo 153 da lei complementar n. 133, de 31 de dezembro de 1985, e da outras providencias (beneficio assistencial a funcionaria lactante ou nao-lactante, ou aquela que teve parto prematuro / 60 dias, contados do termino da licenca-gestante / licenca-maternidade)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"224" "PROC. 03287/08 - PLCE 003/08" "Cria a agencia municipal de inovacao e desenvolvimento cientifico e tecnologico de porto alegre - inovapoa, no ambito da administracao descentralizada do executivo da prefeitura municipal de porto alegre - pmpa, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"225" "PROC. 01756/08 - PLCE 002/08" "Da nova redacao ao artigo 12 da lei complementar n. 170, de 31 de dezembro de 1987, dispondo sobre ligacoes de agua e individualizacao da medicao." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"226" "PROC. 00429/08 - PLCE 001/08" "Revoga o artigo 19 da lei complementar n. 563, de 30 de janeiro de 2007, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"227" "PROC. 09139/07 - PLCE 013/07" "Altera o caput e inclui paragrafos 1 e 2 ao art. 5-a da lei complementar n. 505, de 28 de maio de 2004, incluido pela lei complementar n. 510, de 16 de dezembro de 2004, que fixa aliquotas de contribuicao previdenciaria para fins de custeio do regime proprio de previdencia dos servidores publicos de porto alegre, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"228" "PROC. 09057/07 - PLCE 012/07" "Altera o paragrafo unico do art. 7 e os arts. 10 e 11 da lei complementar n. 447, de 10 de maio de 2000, que dispoe sobre o sistema municipal de turismo, a estrutura e funcionamento do conselho municipal de turismo - funturismo -, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"229" "PROC. 09056/07 - PLCE 011/07" "Altera a redacao do paragrafo 3 do artigo 68 da lei complementar n. 133, de 31 de dezembro de 1985, introduzido pela lei complementar n. 549, de 09 de maio de 2006, que trata da atribuicao de gratificacoes especiais a servidores detentores de cargo de provimento efetivo do municipio ou de outra esfera governamental, cedidos ao municipio com onus..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"230" "PROC. 06904/07 - PLCE 010/07" "Dispoe sobre o fundo municipal de desenvolvimento - fmd, institui o conselho gestor do fmd na forma da lei complementar n. 11124, de 16 de julho de 2005, revoga a lei complementar n. 337, de 10 de janeiro de 1995, que cria o conselho municipal de acesso a terra e habitacao - comathab, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"231" "PROC. 06819/07 - PLCE 009/07" "Cria a subunidade 02 na unidade de estruturacao urbana (ueu) 048 da macrozona (mz) 1, define regime urbanistico e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"232" "PROC. 06777/07 - PLCE 008/07" "Dispoe sobre o desenvolvimento urbano no municipio de porto alegre, institui o plano diretor de desenvolvimento urbano ambiental de porto alegre - pddua, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
P - PARA CONSULTA
Veto
VETO PARCIAL (PARTE MANTIDO\PARTE REJEITADO)"
"233" "PROC. 04471/07 - PLCE 007/07" "Altera dispositivos da lei complementar n. 478, de 26 de setembro de 2002, que dispoe sobre o departamento municipal de previdencia dos servidores publicos do municipio de porto alegre - previmpa, disciplina o regime proprio de previdencia dos servidores do municipio de porto alegre - rpps, altera o 3 e acrescenta o 5 ao art. 3 da lei..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"234" "PROC. 04417/07 - PLCE 006/07" "Altera as leis complementares n. 07, de 07 de dezembro de 1973, que institui e disciplina os tributos de competencia do municipio, e n. 306, de 23 de dezembro de 1993, que institui hipotese de responsabilidade pelo pagamento de imposto sobre servicos de qualquer natureza - issqn; revoga a lei complementar n. 207, de 28 de dezembro de 1989, que..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"235" "PROC. 04079/07 - PLCE 005/07" "Institui o sistema municipal de unidades de conservacao da natureza de porto alegre (smuc-poa), e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"236" "PROC. 01780/07 - PLCE 004/07" "Dispoe sobre a criacao do sistema municipal de seguranca alimentar e nutricional sustentavel, que sera composto pela conferencia, pelo conselho, pelas micro-redes locais de sans e pela coordenadoria municipal de seguranca alimentar e nutricional sustentavel com vistas assegurar o direito humano fundamental a alimentacao adequada, e da outras..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"237" "PROC. 00958/07 - PLCE 003/07" "Altera a lei complementar n. 530, de 22 de dezembro de 2005, que instituiu o programa municipal de apoio e promocao do esporte - proesporte." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"238" "PROC. 00143/07 - PLCE 001/07" "Cria na mz 08, ueu 062, a subunidade 06 e respectivo regime urbanistico, de acordo com o disposto no inc. iii do art. 162 da lei complementar n. 434, de 01 de dezembro de 1999, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"239" "PROC. 00142/07 - PLCE 002/07" "Altera subunidade 02 da macrozona 03, ueu 016, na forma da lei complementar n. 434/99; cria a subunidade 04; institui area especial de interesse social iii e define o seu regime urbanistico." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"240" "PROC. 05605/06 - PLCE 014/06" "Revoga o art. 24 da lei complementar n. 534, de 28 de dezembro de 2005, e da outras providencias (verba/representacao/presidente/tribunal administrativo de recursos tributarios)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"241" "PROC. 05495/06 - PLCE 013/06" "Estabelece normas para a regularizacao dos predios existentes do complexo hospitalar ernesto dornelles localizado a av. ipiranga n. 1801 e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"242" "PROC. 05342/06 - PLCE 012/06" "Estabelece condicoes para o acesso das populacoes moradoras em areas nao regularizadas aos servicos de abastecimento de agua e remocao de esgoto cloacal." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"243" "PROC. 05335/06 - PLCE 011/06" "Dispoe sobre a criacao e organizacao, no ambito da administracao centralizada da prefeitura de porto alegre, do sistema municipal de protecao e defesa dos direitos do consumidor - smdc, do servico de protecao e defesa dos direitos do consumidor - procon/pmpa, do conselho municipal de protecao e defesa dos direitos do consumidor - condecon e do..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"244" "PROC. 05047/06 - PLCE 010/06" "Modifica os limites das subunidades 01 e 02 da mz 1 ueu 066 e altera o regime urbanistico para o terreno localizado a av. praia de belas, n. 1100, criando a subunidade 03, sede do tribunal regional do trabalho da 4 regiao e da outras providencias, de acordo com o disposto no inciso vi do art. 162 da lei complementar n. 434, de 01 de dezembro de..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"245" "PROC. 05018/06 - PLCE 009/06" "Cria o conselho municipal dos direitos das pessoas com deficiencia de porto alegre - comdepa -, dispoe sobre politicas dos direitos das pessoas com deficiencias e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"246" "PROC. 04715/06 - PLCE 008/06" "Altera, inclui e revoga dispositivos da lei complementar n. 07, de 07.12.1973, que institui e disciplina os tributos de competencia do municipio, e da lei complementar n. 113, de 21 de dezembro de 1984, que institui a taxa de coleta de lixo no municipio de porto alegre e da outras providencias. revoga as leis complementares: n. 307, de..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"247" "PROC. 04331/06 - PLCE 007/06" "Institui o conselho municipal da juventude e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"248" "PROC. 04250/06 - PLCE 006/06" "Revoga o paragrafo 1 do artigo 145 da lei complementar n. 395, de 26 de dezembro de 1996 - codigo municipal de saude." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"249" "PROC. 04249/06 - PLCE 005/06" "Altera as leis complementares n. 07, de 07 de dezembro de 1973, e 534, de 28 de dezembro de 2005 (tribunal administrativo de recursos tributarios - tart)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"250" "PROC. 04141/06 - PLCE 004/06" "Altera a redacao do inc. xx e inclui paragrafos 1 e 2 no art. 18 e da nova redacao ao inc. ii do art. 39 da lei complementar n. 12, de 07 de janeiro de 1975, e alteracoes posteriores, proibindo a colocacao de indicacoes publicitarias de qualquer tipo sem licenca do municipio, inclusive as de cunho politico-eleitoral, em logradouros publicos,..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO ART 106"
"251" "PROC. 03868/06 - PLCE 003/06" "Altera e revoga dispositivos da lei complementar n. 460, de 22 de dezembro de 2000, e da outras providencias (fundo municipal de reaparelhamento do corpo de bombeiros - fumrebom)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"252" "PROC. 03535/06 - PLCE 002/06" "Altera o art. 9 da lei complementar n. 352, de 08 de agosto de 1995, que dispoe sobre os membros do conselho municipal da assistencia social." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"253" "PROC. 02891/06 - PLCE 001/06" "Dispoe sobre a expedicao da autorizacao para funcionamento de atividades economicas no municipio de porto alegre e da outras providencias (alvara provisorio)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO
Veto
VETO PARCIAL MANTIDO"
"254" "PROC. 07363/05 - PLCE 016/05" "Dispoe sobre a prorrogacao da autorizacao ao poder executivo para conceder reducao da multa de mora para pagar ou parcelar tributo (prorrogacao/prazo/refis)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"255" "PROC. 07232/05 - PLCE 015/05" "Dispoe sobre o parcelamento do solo sob a forma de loteamento para atender ao programa de arrendamento residencial - 'par' da caixa economica federal, ao programa habitacional de acordo com a resolucao 460 do fgts, ambos da caixa economica federal e outros programas oficiais que venham atender a demanda habitacional prioritaria (dhp) em..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"256" "PROC. 07230/05 - PLCE 014/05" "Dispoe sobre a aprovacao e licenciamento de projetos para habitacoes de interesse social referente aos programas que venham a atender a demanda habitacional prioritaria (dhp), conforme dispoe o paragrafo do artigo 22 da lei complementar n.434/99 e a lei complementar n.284/92." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"257" "PROC. 06944/05 - PLCE 013/05" "Dispoe sobre a aprovacao e licenciamento de projetos arquitetonicos, para construcao e/ou reciclagem de predios para escolas de educacao infantil e instituicoes de educacao infantil, (creche/predio)" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"258" "PROC. 06935/05 - PLCE 012/05" "Altera, inclui e revoga dispositivos da l.c. n. 07, de 07.12.1973, e alteracoes posteriores; alterae inclui dispositivos na lei complementar n. 306,de 23.12.1993 e da outras providencias (issqn/espe" "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"259" "PROC. 06895/05 - PLCE 011/05" "Dispoe sobre a arrecadacao e o recolhimento das contribuicoes devidas ao regime proprio de previdencia social dos servidores publicos do municipio de porto alegre, e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"260" "PROC. 06539/05 - PLCE 010/05" "Estabelece a utilizacao do ipca (indice de precosao consumidor amplo) como indexador da unidade financeira municipal (ufm); altera e inclui dispositi(tcl- altera taxa de lixo - iptu)." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"261" "PROC. 06154/05 - PLCE 009/05" "Dispoe sobre autorizacao ao poder executivo para conceder reducao da multa de mora para pagar, parcelar ou reparcelar creditos nao-tributarios e da outras providencias." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"262" "PROC. 05826/05 - PLCE 008/05" "Cria e institucionaliza o tribunal administrativo de recursos tributarios do municipio de porto alegre - tart- revoga o inc. i do paragrafo primeiro do art. primeiro da lei 3607, de 27 de dezembro de 1971, e alteracoes posteriores; revoga o paragrafo primeiro do art. 67 e inclui inc. iv e paragrafo segundo e terceiro no art. 62 e art. 67-a,..." "Autor
GOVERNO MUNICIPAL
Situação
ARQUIVADO"
"263" "PROC. 05615/05 - PLCE 007/05" "Institui o programa municipal de apoio e promocaodo esporte - proesporte, altera e revoga dispositivos da lei comp. n. 07, de 07.12.1973, alterada pela lei comp. n. 501, de 30.12.30(tributos/issqn/ipt" "Autor
GOVERNO MUNICIPAL
Situação
